query_id,target_id,score
q_0f96c625b9cd,g_f9d76f64d617,0.9586703181266785
q_0f96c625b9cd,g_7944a8a0c287,0.9207425117492676
q_0f96c625b9cd,g_13da2f95f620,0.9476108551025391
q_0f96c625b9cd,g_9f1cf15a2d25,0.9581085443496704
q_0f96c625b9cd,g_a6bf3a75923e,0.9144614934921265
q_0f96c625b9cd,g_6fa85c5d715e,0.9263817071914673
q_0f96c625b9cd,g_aff5d510e717,0.9392232894897461
q_0f96c625b9cd,g_50b48a5cc083,0.9307708740234375
q_0f96c625b9cd,g_435a82857e20,0.9235525131225586
q_0f96c625b9cd,g_87349afa09f2,0.931710958480835
q_0f96c625b9cd,g_97e267815836,0.8838047981262207
q_0f96c625b9cd,g_db4a8dbe790b,0.9350947141647339
q_0f96c625b9cd,g_da1e5df4bc02,0.9129935503005981
q_0f96c625b9cd,g_19b453348e54,0.9516996145248413
q_0f96c625b9cd,g_da5aa13b1968,0.9718137979507446
q_0f96c625b9cd,g_d648ead5c900,0.9308823943138123
q_0f96c625b9cd,g_bf9a2a253bcd,0.9279810786247253
q_0f96c625b9cd,g_0543c42a8f32,0.9610278606414795
q_0f96c625b9cd,g_626dcdad119a,0.9695934057235718
q_0f96c625b9cd,g_8f1a5d85202c,0.9289077520370483
q_0f96c625b9cd,g_671004fc2775,0.9386928677558899
q_0f96c625b9cd,g_68971be96048,0.9573887586593628
q_0f96c625b9cd,g_018969561d96,0.9626967310905457
q_0f96c625b9cd,g_e9acdf8b8ddc,0.9214674830436707
q_0f96c625b9cd,g_0e83f250306f,0.9484320878982544
q_0f96c625b9cd,g_1307a0fd7c6b,0.9667803049087524
q_0f96c625b9cd,g_fd816175409d,0.9408634901046753
q_0f96c625b9cd,g_687f1f38b2c3,0.9454374313354492
q_0f96c625b9cd,g_d889b7fc777b,0.9689972400665283
q_0f96c625b9cd,g_de34db7b1c7f,0.8920480608940125
q_0f96c625b9cd,g_31e014b88352,0.9490237832069397
q_0f96c625b9cd,g_9053723af4c5,0.9298804998397827
q_0f96c625b9cd,g_1a5aac51a659,0.9488181471824646
q_0f96c625b9cd,g_9196ee89c94d,0.9659644365310669
q_0f96c625b9cd,g_858dc785cf2d,0.9531391263008118
q_0f96c625b9cd,g_130a37598824,0.9452590942382812
q_0f96c625b9cd,g_cfe6c79baec5,0.9406405091285706
q_0f96c625b9cd,g_0b251252e181,0.938459038734436
q_0f96c625b9cd,g_efaf352ea572,0.9428017139434814
q_0f96c625b9cd,g_cdab0312f9ba,0.9502277374267578
q_7e0d043dbb36,g_f9d76f64d617,0.8910732269287109
q_7e0d043dbb36,g_7944a8a0c287,0.9326763153076172
q_7e0d043dbb36,g_13da2f95f620,0.9320601224899292
q_7e0d043dbb36,g_9f1cf15a2d25,0.9033646583557129
q_7e0d043dbb36,g_a6bf3a75923e,0.9027688503265381
q_7e0d043dbb36,g_6fa85c5d715e,0.9280939102172852
q_7e0d043dbb36,g_aff5d510e717,0.8851526975631714
q_7e0d043dbb36,g_50b48a5cc083,0.913845956325531
q_7e0d043dbb36,g_435a82857e20,0.9709620475769043
q_7e0d043dbb36,g_87349afa09f2,0.964726984500885
q_7e0d043dbb36,g_97e267815836,0.879345178604126
q_7e0d043dbb36,g_db4a8dbe790b,0.973605751991272
q_7e0d043dbb36,g_da1e5df4bc02,0.9742127656936646
q_7e0d043dbb36,g_19b453348e54,0.9241408109664917
q_7e0d043dbb36,g_da5aa13b1968,0.9220861196517944
q_7e0d043dbb36,g_d648ead5c900,0.9631772041320801
q_7e0d043dbb36,g_bf9a2a253bcd,0.9532977938652039
q_7e0d043dbb36,g_0543c42a8f32,0.9351913928985596
q_7e0d043dbb36,g_626dcdad119a,0.9205589294433594
q_7e0d043dbb36,g_8f1a5d85202c,0.9553930163383484
q_7e0d043dbb36,g_671004fc2775,0.9333779215812683
q_7e0d043dbb36,g_68971be96048,0.9367271661758423
q_7e0d043dbb36,g_018969561d96,0.8957575559616089
q_7e0d043dbb36,g_e9acdf8b8ddc,0.9314690828323364
q_7e0d043dbb36,g_0e83f250306f,0.913028359413147
q_7e0d043dbb36,g_1307a0fd7c6b,0.9411901235580444
q_7e0d043dbb36,g_fd816175409d,0.8430180549621582
q_7e0d043dbb36,g_687f1f38b2c3,0.932997465133667
q_7e0d043dbb36,g_d889b7fc777b,0.8902772665023804
q_7e0d043dbb36,g_de34db7b1c7f,0.9660086631774902
q_7e0d043dbb36,g_31e014b88352,0.8868781328201294
q_7e0d043dbb36,g_9053723af4c5,0.935375452041626
q_7e0d043dbb36,g_1a5aac51a659,0.9134013652801514
q_7e0d043dbb36,g_9196ee89c94d,0.8707504272460938
q_7e0d043dbb36,g_858dc785cf2d,0.9215989112854004
q_7e0d043dbb36,g_130a37598824,0.9515318870544434
q_7e0d043dbb36,g_cfe6c79baec5,0.9255439043045044
q_7e0d043dbb36,g_0b251252e181,0.918867826461792
q_7e0d043dbb36,g_efaf352ea572,0.8776940107345581
q_7e0d043dbb36,g_cdab0312f9ba,0.8823432922363281
q_80236cba65d9,g_f9d76f64d617,0.90187668800354
q_80236cba65d9,g_7944a8a0c287,0.8936174511909485
q_80236cba65d9,g_13da2f95f620,0.9056129455566406
q_80236cba65d9,g_9f1cf15a2d25,0.9049358367919922
q_80236cba65d9,g_a6bf3a75923e,0.8661189079284668
q_80236cba65d9,g_6fa85c5d715e,0.8900765180587769
q_80236cba65d9,g_aff5d510e717,0.8866066336631775
q_80236cba65d9,g_50b48a5cc083,0.8855301141738892
q_80236cba65d9,g_435a82857e20,0.9264954924583435
q_80236cba65d9,g_87349afa09f2,0.9234482049942017
q_80236cba65d9,g_97e267815836,0.8268692493438721
q_80236cba65d9,g_db4a8dbe790b,0.9359977841377258
q_80236cba65d9,g_da1e5df4bc02,0.9240819215774536
q_80236cba65d9,g_19b453348e54,0.9116469025611877
q_80236cba65d9,g_da5aa13b1968,0.9237849712371826
q_80236cba65d9,g_d648ead5c900,0.9276045560836792
q_80236cba65d9,g_bf9a2a253bcd,0.91501784324646
q_80236cba65d9,g_0543c42a8f32,0.9262768030166626
q_80236cba65d9,g_626dcdad119a,0.9306995868682861
q_80236cba65d9,g_8f1a5d85202c,0.914905309677124
q_80236cba65d9,g_671004fc2775,0.9068938493728638
q_80236cba65d9,g_68971be96048,0.9270969033241272
q_80236cba65d9,g_018969561d96,0.9030648469924927
q_80236cba65d9,g_e9acdf8b8ddc,0.8912664651870728
q_80236cba65d9,g_0e83f250306f,0.9000752568244934
q_80236cba65d9,g_1307a0fd7c6b,0.9454076290130615
q_80236cba65d9,g_fd816175409d,0.8636012077331543
q_80236cba65d9,g_687f1f38b2c3,0.9136896729469299
q_80236cba65d9,g_d889b7fc777b,0.9095429182052612
q_80236cba65d9,g_de34db7b1c7f,0.9045845866203308
q_80236cba65d9,g_31e014b88352,0.8896960020065308
q_80236cba65d9,g_9053723af4c5,0.8928816914558411
q_80236cba65d9,g_1a5aac51a659,0.9082850217819214
q_80236cba65d9,g_9196ee89c94d,0.9101327657699585
q_80236cba65d9,g_858dc785cf2d,0.9123886227607727
q_80236cba65d9,g_130a37598824,0.9171800017356873
q_80236cba65d9,g_cfe6c79baec5,0.9009132385253906
q_80236cba65d9,g_0b251252e181,0.8954648375511169
q_80236cba65d9,g_efaf352ea572,0.8774680495262146
q_80236cba65d9,g_cdab0312f9ba,0.8978556394577026
q_3067b9f82c24,g_f9d76f64d617,0.9176368713378906
q_3067b9f82c24,g_7944a8a0c287,0.9050189256668091
q_3067b9f82c24,g_13da2f95f620,0.9190803170204163
q_3067b9f82c24,g_9f1cf15a2d25,0.9209181070327759
q_3067b9f82c24,g_a6bf3a75923e,0.9010763764381409
q_3067b9f82c24,g_6fa85c5d715e,0.9140251874923706
q_3067b9f82c24,g_aff5d510e717,0.9026414155960083
q_3067b9f82c24,g_50b48a5cc083,0.9125375151634216
q_3067b9f82c24,g_435a82857e20,0.9257587790489197
q_3067b9f82c24,g_87349afa09f2,0.9211341738700867
q_3067b9f82c24,g_97e267815836,0.8994020223617554
q_3067b9f82c24,g_db4a8dbe790b,0.9322926998138428
q_3067b9f82c24,g_da1e5df4bc02,0.9110455513000488
q_3067b9f82c24,g_19b453348e54,0.9178466796875
q_3067b9f82c24,g_da5aa13b1968,0.9292821288108826
q_3067b9f82c24,g_d648ead5c900,0.9293773770332336
q_3067b9f82c24,g_bf9a2a253bcd,0.9203827381134033
q_3067b9f82c24,g_0543c42a8f32,0.9260171055793762
q_3067b9f82c24,g_626dcdad119a,0.9215611219406128
q_3067b9f82c24,g_8f1a5d85202c,0.9199323654174805
q_3067b9f82c24,g_671004fc2775,0.9145358800888062
q_3067b9f82c24,g_68971be96048,0.9256502985954285
q_3067b9f82c24,g_018969561d96,0.9228079319000244
q_3067b9f82c24,g_e9acdf8b8ddc,0.911084771156311
q_3067b9f82c24,g_0e83f250306f,0.923181414604187
q_3067b9f82c24,g_1307a0fd7c6b,0.9367958307266235
q_3067b9f82c24,g_fd816175409d,0.899632453918457
q_3067b9f82c24,g_687f1f38b2c3,0.9186540842056274
q_3067b9f82c24,g_d889b7fc777b,0.9140138626098633
q_3067b9f82c24,g_de34db7b1c7f,0.8956378698348999
q_3067b9f82c24,g_31e014b88352,0.9144519567489624
q_3067b9f82c24,g_9053723af4c5,0.9098507165908813
q_3067b9f82c24,g_1a5aac51a659,0.9148738980293274
q_3067b9f82c24,g_9196ee89c94d,0.9188018441200256
q_3067b9f82c24,g_858dc785cf2d,0.910948634147644
q_3067b9f82c24,g_130a37598824,0.9267443418502808
q_3067b9f82c24,g_cfe6c79baec5,0.9109418392181396
q_3067b9f82c24,g_0b251252e181,0.9201169013977051
q_3067b9f82c24,g_efaf352ea572,0.9099646806716919
q_3067b9f82c24,g_cdab0312f9ba,0.916712760925293
q_976703e4e366,g_f9d76f64d617,0.8918697834014893
q_976703e4e366,g_7944a8a0c287,0.9182113409042358
q_976703e4e366,g_13da2f95f620,0.9237045049667358
q_976703e4e366,g_9f1cf15a2d25,0.9014484286308289
q_976703e4e366,g_a6bf3a75923e,0.8843098878860474
q_976703e4e366,g_6fa85c5d715e,0.9129630327224731
q_976703e4e366,g_aff5d510e717,0.8895155787467957
q_976703e4e366,g_50b48a5cc083,0.9012667536735535
q_976703e4e366,g_435a82857e20,0.9589686393737793
q_976703e4e366,g_87349afa09f2,0.9505919218063354
q_976703e4e366,g_97e267815836,0.8500065803527832
q_976703e4e366,g_db4a8dbe790b,0.9701825976371765
q_976703e4e366,g_da1e5df4bc02,0.9599771499633789
q_976703e4e366,g_19b453348e54,0.9193686246871948
q_976703e4e366,g_da5aa13b1968,0.9234023094177246
q_976703e4e366,g_d648ead5c900,0.9540667533874512
q_976703e4e366,g_bf9a2a253bcd,0.9388492107391357
q_976703e4e366,g_0543c42a8f32,0.9308409094810486
q_976703e4e366,g_626dcdad119a,0.9258416295051575
q_976703e4e366,g_8f1a5d85202c,0.939807653427124
q_976703e4e366,g_671004fc2775,0.9237043261528015
q_976703e4e366,g_68971be96048,0.9335203170776367
q_976703e4e366,g_018969561d96,0.8958941698074341
q_976703e4e366,g_e9acdf8b8ddc,0.9140867590904236
q_976703e4e366,g_0e83f250306f,0.9052051305770874
q_976703e4e366,g_1307a0fd7c6b,0.9503534436225891
q_976703e4e366,g_fd816175409d,0.8464211225509644
q_976703e4e366,g_687f1f38b2c3,0.9247613549232483
q_976703e4e366,g_d889b7fc777b,0.8958990573883057
q_976703e4e366,g_de34db7b1c7f,0.9489865303039551
q_976703e4e366,g_31e014b88352,0.8838173747062683
q_976703e4e366,g_9053723af4c5,0.9203286170959473
q_976703e4e366,g_1a5aac51a659,0.9136360883712769
q_976703e4e366,g_9196ee89c94d,0.8813862800598145
q_976703e4e366,g_858dc785cf2d,0.9223549365997314
q_976703e4e366,g_130a37598824,0.9390767812728882
q_976703e4e366,g_cfe6c79baec5,0.9173477292060852
q_976703e4e366,g_0b251252e181,0.9075778126716614
q_976703e4e366,g_efaf352ea572,0.8748847842216492
q_976703e4e366,g_cdab0312f9ba,0.8831189274787903
q_c1176941773a,g_f9d76f64d617,0.9371179938316345
q_c1176941773a,g_7944a8a0c287,0.9019056558609009
q_c1176941773a,g_13da2f95f620,0.931096076965332
q_c1176941773a,g_9f1cf15a2d25,0.9369577169418335
q_c1176941773a,g_a6bf3a75923e,0.9040830135345459
q_c1176941773a,g_6fa85c5d715e,0.9114753603935242
q_c1176941773a,g_aff5d510e717,0.9169217944145203
q_c1176941773a,g_50b48a5cc083,0.9218294024467468
q_c1176941773a,g_435a82857e20,0.9119385480880737
q_c1176941773a,g_87349afa09f2,0.921807050704956
q_c1176941773a,g_97e267815836,0.8903948664665222
q_c1176941773a,g_db4a8dbe790b,0.9252415299415588
q_c1176941773a,g_da1e5df4bc02,0.9110233783721924
q_c1176941773a,g_19b453348e54,0.9374606609344482
q_c1176941773a,g_da5aa13b1968,0.948358416557312
q_c1176941773a,g_d648ead5c900,0.9185618162155151
q_c1176941773a,g_bf9a2a253bcd,0.918512225151062
q_c1176941773a,g_0543c42a8f32,0.9427588582038879
q_c1176941773a,g_626dcdad119a,0.955786943435669
q_c1176941773a,g_8f1a5d85202c,0.9186496734619141
q_c1176941773a,g_671004fc2775,0.9221254587173462
q_c1176941773a,g_68971be96048,0.9415305852890015
q_c1176941773a,g_018969561d96,0.9445532560348511
q_c1176941773a,g_e9acdf8b8ddc,0.9212137460708618
q_c1176941773a,g_0e83f250306f,0.9418958425521851
q_c1176941773a,g_1307a0fd7c6b,0.9497764706611633
q_c1176941773a,g_fd816175409d,0.9354103803634644
q_c1176941773a,g_687f1f38b2c3,0.9425191879272461
q_c1176941773a,g_d889b7fc777b,0.9447034597396851
q_c1176941773a,g_de34db7b1c7f,0.8773112297058105
q_c1176941773a,g_31e014b88352,0.9355412721633911
q_c1176941773a,g_9053723af4c5,0.9087544679641724
q_c1176941773a,g_1a5aac51a659,0.9318937659263611
q_c1176941773a,g_9196ee89c94d,0.9584402441978455
q_c1176941773a,g_858dc785cf2d,0.923180103302002
q_c1176941773a,g_130a37598824,0.9366506338119507
q_c1176941773a,g_cfe6c79baec5,0.9186311960220337
